typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20200101","2020","52","2020","132","CPV","Cabo Verde","M","Import","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1131399155.386","0","1131399155.386","4","false","true",
"C","A","20200101","2020","52","2020","132","CPV","Cabo Verde","X","Export","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","53090793.391","53090793.391","0","false","true",
"C","A","20200101","2020","52","2020","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","2654129183.111",,"2654129183.111","0","false","true",
"C","A","20200101","2020","52","2020","204","BEN","Benin","X","Export","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"846059922.535","846059922.535","4","false","true",
"C","A","20200101","2020","52","2020","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","104333681.397",,"104333681.397","4","false","true",
"C","A","20200101","2020","52","2020","204","BEN","Benin","X","Export","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"18420959.647","18420959.647","4","false","true",
"C","A","20200101","2020","52","2020","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","2100","Sea","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2227030293.538",,"2227030293.538","4","false","true",
"C","A","20200101","2020","52","2020","204","BEN","Benin","X","Export","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","2100","Sea","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"638824547.517","638824547.517","4","false","true",
"C","A","20200101","2020","52","2020","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","249358261.238",,"249358261.238","4","false","true",
"C","A","20200101","2020","52","2020","204","BEN","Benin","X","Export","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"188814415.371","188814415.371","4","false","true",
"C","A","20200101","2020","52","2020","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","9100","Pipelines and cables","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","72629348.764",,"72629348.764","0","false","true",
"C","A","20200101","2020","52","2020","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","9900","Other","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","777598.174",,"777598.174","4","false","true",
"C","A","20200101","2020","52","2020","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C01","Clearance for home use","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","2178432097.103",,"2178432097.103","0","false","true",
"C","A","20200101","2020","52","2020","204","BEN","Benin","X","Export","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C01","Clearance for home use","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1758226.402","1758226.402","0","false","true",
"C","A","20200101","2020","52","2020","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C01","Clearance for home use","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","102959718.651",,"102959718.651","4","false","true",
"C","A","20200101","2020","52","2020","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C01","Clearance for home use","0","2100","Sea","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1761686295.512",,"1761686295.512","4","false","true",
"C","A","20200101","2020","52","2020","204","BEN","Benin","X","Export","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C01","Clearance for home use","0","2100","Sea","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1758226.402","1758226.402","0","false","true",
"C","A","20200101","2020","52","2020","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C01","Clearance for home use","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","240379136.002",,"240379136.002","4","false","true",
"C","A","20200101","2020","52","2020","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C01","Clearance for home use","0","9100","Pipelines and cables","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","72629348.764",,"72629348.764","0","false","true",
"C","A","20200101","2020","52","2020","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C01","Clearance for home use","0","9900","Other","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","777598.174",,"777598.174","4","false","true",
"C","A","20200101","2020","52","2020","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C02","Reimportation in the same state","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1252985.301",,"1252985.301","0","false","true",
"C","A","20200101","2020","52","2020","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C02","Reimportation in the same state","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","7858.279",,"7858.279","0","false","true",
"C","A","20200101","2020","52","2020","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C02","Reimportation in the same state","0","2100","Sea","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","57117.284",,"57117.284","0","false","true",
"C","A","20200101","2020","52","2020","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C02","Reimportation in the same state","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1188009.739",,"1188009.739","0","false","true",
"C","A","20200101","2020","52","2020","204","BEN","Benin","X","Export","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C03","Outright exportation","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"841694370.683","841694370.683","4","false","true",
"C","A","20200101","2020","52","2020","204","BEN","Benin","X","Export","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C03","Outright exportation","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"18059632.637","18059632.637","4","false","true",
"C","A","20200101","2020","52","2020","204","BEN","Benin","X","Export","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C03","Outright exportation","0","2100","Sea","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"634925233.589","634925233.589","4","false","true",
"C","A","20200101","2020","52","2020","204","BEN","Benin","X","Export","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C03","Outright exportation","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"188709504.456","188709504.456","4","false","true",
"C","A","20200101","2020","52","2020","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C04","Customs warehouses","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","414421618.399",,"414421618.399","0","false","true",
"C","A","20200101","2020","52","2020","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C04","Customs warehouses","0","2100","Sea","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","414272384.099",,"414272384.099","0","false","true",
"C","A","20200101","2020","52","2020","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C04","Customs warehouses","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","149234.3",,"149234.3","0","false","true",
"C","A","20200101","2020","52","2020","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C05","Free zone","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","3637838.926",,"3637838.926","0","false","true",
"C","A","20200101","2020","52","2020","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C05","Free zone","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","214522.67",,"214522.67","0","false","true",
"C","A","20200101","2020","52","2020","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C05","Free zone","0","2100","Sea","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","2117542.884",,"2117542.884","0","false","true",
"C","A","20200101","2020","52","2020","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C05","Free zone","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1305773.373",,"1305773.373","0","false","true",
"C","A","20200101","2020","52","2020","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C06","Inward processing","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","855449.6",,"855449.6","0","false","true",
"C","A","20200101","2020","52","2020","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C06","Inward processing","0","2100","Sea","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","855449.6",,"855449.6","0","false","true",
"C","A","20200101","2020","52","2020","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C07","Outward processing","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","30067.19",,"30067.19","0","false","true",
"C","A","20200101","2020","52","2020","204","BEN","Benin","X","Export","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C07","Outward processing","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"348390.045","348390.045","0","false","true",
"C","A","20200101","2020","52","2020","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C07","Outward processing","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","2318.65",,"2318.65","0","false","true",
"C","A","20200101","2020","52","2020","204","BEN","Benin","X","Export","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C07","Outward processing","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"106930.113","106930.113","0","false","true",
"C","A","20200101","2020","52","2020","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C07","Outward processing","0","2100","Sea","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","27748.54",,"27748.54","0","false","true",
"C","A","20200101","2020","52","2020","204","BEN","Benin","X","Export","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C07","Outward processing","0","2100","Sea","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"159185.397","159185.397","0","false","true",
"C","A","20200101","2020","52","2020","204","BEN","Benin","X","Export","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C07","Outward processing","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"82274.535","82274.535","0","false","true",
"C","A","20200101","2020","52","2020","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C20","CPC N.E.S.","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","55499126.593",,"55499126.593","0","false","true",
"C","A","20200101","2020","52","2020","204","BEN","Benin","X","Export","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C20","CPC N.E.S.","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"2258935.405","2258935.405","0","false","true",
"C","A","20200101","2020","52","2020","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C20","CPC N.E.S.","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1149263.148",,"1149263.148","0","false","true",
"C","A","20200101","2020","52","2020","204","BEN","Benin","X","Export","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C20","CPC N.E.S.","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"254396.897","254396.897","0","false","true",
"C","A","20200101","2020","52","2020","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C20","CPC N.E.S.","0","2100","Sea","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","48013755.62",,"48013755.62","0","false","true",
"C","A","20200101","2020","52","2020","204","BEN","Benin","X","Export","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C20","CPC N.E.S.","0","2100","Sea","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1981902.129","1981902.129","0","false","true",
"C","A","20200101","2020","52","2020","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C20","CPC N.E.S.","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","6336107.825",,"6336107.825","0","false","true",
"C","A","20200101","2020","52","2020","204","BEN","Benin","X","Export","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C20","CPC N.E.S.","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"22636.38","22636.38","0","false","true",
"C","A","20200101","2020","52","2020","270","GMB","Gambia","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","553142583.395","0","553142583.395","4","false","true",
"C","A","20200101","2020","52","2020","270","GMB","Gambia","X","Export","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","25860014.202","25860014.202","4","false","true",
"C","A","20200101","2020","52","2020","270","GMB","Gambia","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","9347406.974","0","9347406.974","4","false","true",
"C","A","20200101","2020","52","2020","270","GMB","Gambia","X","Export","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","123356.772","123356.772","4","false","true",
"C","A","20200101","2020","52","2020","270","GMB","Gambia","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","2100","Sea","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","527684039.457","0","527684039.457","4","false","true",
"C","A","20200101","2020","52","2020","270","GMB","Gambia","X","Export","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","2100","Sea","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","3705184.432","3705184.432","4","false","true",
"C","A","20200101","2020","52","2020","270","GMB","Gambia","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","3100","Railway","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","16944.873","0","16944.873","0","false","true",
"C","A","20200101","2020","52","2020","270","GMB","Gambia","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","16071174.489","0","16071174.489","4","false","true",
"C","A","20200101","2020","52","2020","270","GMB","Gambia","X","Export","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","22031472.998","22031472.998","4","false","true",
"C","A","20200101","2020","52","2020","270","GMB","Gambia","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","9300","Self propelled goods","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","12273.76","0","12273.76","0","false","true",
"C","A","20200101","2020","52","2020","270","GMB","Gambia","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","9900","Other","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","10743.842","0","10743.842","0","false","true",
"C","A","20200101","2020","52","2020","270","GMB","Gambia","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C01","Clearance for home use","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","476983741.364","0","476983741.364","4","false","true",
"C","A","20200101","2020","52","2020","270","GMB","Gambia","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C01","Clearance for home use","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","9347406.974","0","9347406.974","4","false","true",
"C","A","20200101","2020","52","2020","270","GMB","Gambia","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C01","Clearance for home use","0","2100","Sea","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","452497335.318","0","452497335.318","4","false","true",
"C","A","20200101","2020","52","2020","270","GMB","Gambia","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C01","Clearance for home use","0","3100","Railway","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","16944.873","0","16944.873","0","false","true",
"C","A","20200101","2020","52","2020","270","GMB","Gambia","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C01","Clearance for home use","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","15099036.598","0","15099036.598","4","false","true",
"C","A","20200101","2020","52","2020","270","GMB","Gambia","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C01","Clearance for home use","0","9300","Self propelled goods","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","12273.76","0","12273.76","0","false","true",
"C","A","20200101","2020","52","2020","270","GMB","Gambia","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C01","Clearance for home use","0","9900","Other","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","10743.842","0","10743.842","0","false","true",
"C","A","20200101","2020","52","2020","270","GMB","Gambia","X","Export","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C03","Outright exportation","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","25838274.327","25838274.327","4","false","true",
"C","A","20200101","2020","52","2020","270","GMB","Gambia","X","Export","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C03","Outright exportation","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","123356.772","123356.772","4","false","true",
"C","A","20200101","2020","52","2020","270","GMB","Gambia","X","Export","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C03","Outright exportation","0","2100","Sea","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","3683444.557","3683444.557","4","false","true",
"C","A","20200101","2020","52","2020","270","GMB","Gambia","X","Export","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C03","Outright exportation","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","22031472.998","22031472.998","4","false","true",
"C","A","20200101","2020","52","2020","270","GMB","Gambia","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C04","Customs warehouses","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","732067.857","0","732067.857","0","false","true",
"C","A","20200101","2020","52","2020","270","GMB","Gambia","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C04","Customs warehouses","0","2100","Sea","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","390535.978","0","390535.978","0","false","true",
"C","A","20200101","2020","52","2020","270","GMB","Gambia","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C04","Customs warehouses","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","341531.878","0","341531.878","0","false","true",
"C","A","20200101","2020","52","2020","270","GMB","Gambia","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C06","Inward processing","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","13337.874","0","13337.874","0","false","true",
"C","A","20200101","2020","52","2020","270","GMB","Gambia","X","Export","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C06","Inward processing","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","19257.509","19257.509","4","false","true",
"C","A","20200101","2020","52","2020","270","GMB","Gambia","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C06","Inward processing","0","2100","Sea","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","13337.874","0","13337.874","0","false","true",
"C","A","20200101","2020","52","2020","270","GMB","Gambia","X","Export","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C06","Inward processing","0","2100","Sea","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","19257.509","19257.509","4","false","true",
"C","A","20200101","2020","52","2020","270","GMB","Gambia","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C07","Outward processing","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","11648.544","0","11648.544","0","false","true",
"C","A","20200101","2020","52","2020","270","GMB","Gambia","X","Export","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C07","Outward processing","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","2482.366","2482.366","0","false","true",
"C","A","20200101","2020","52","2020","270","GMB","Gambia","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C07","Outward processing","0","2100","Sea","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","11648.544","0","11648.544","0","false","true",
"C","A","20200101","2020","52","2020","270","GMB","Gambia","X","Export","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C07","Outward processing","0","2100","Sea","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","2482.366","2482.366","0","false","true",
"C","A","20200101","2020","52","2020","270","GMB","Gambia","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C20","CPC N.E.S.","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","75401787.756","0","75401787.756","0","false","true",
"C","A","20200101","2020","52","2020","270","GMB","Gambia","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C20","CPC N.E.S.","0","2100","Sea","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","74771181.743","0","74771181.743","0","false","true",
"C","A","20200101","2020","52","2020","270","GMB","Gambia","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C20","CPC N.E.S.","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","630606.013","0","630606.013","0","false","true",
"C","A","20200101","2020","52","2020","384","CIV","Côte d'Ivoire","M","Import","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","10526972093.252","0","10526972093.252","4","false","true",
"C","A","20200101","2020","52","2020","384","CIV","Côte d'Ivoire","X","Export","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","12454042069.069","12454042069.069","4","false","true",
"C","A","20200101","2020","52","2020","430","LBR","Liberia","M","Import","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1186079843.774",,"1186079843.774","4","false","true",
"C","A","20200101","2020","52","2020","430","LBR","Liberia","X","Export","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"418056728.458","418056728.458","0","false","true",
"C","A","20200101","2020","52","2020","466","MLI","Mali","M","Import","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","5339548472.084",,"5339548472.084","4","false","true",
"C","A","20200101","2020","52","2020","466","MLI","Mali","X","Export","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"3989356278.542","3989356278.542","4","false","true",
"C","A","20200101","2020","52","2020","562","NER","Niger","M","Import","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2918562596.592",,"2918562596.592","4","false","true",
"C","A","20200101","2020","52","2020","562","NER","Niger","X","Export","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"706390476.328","706390476.328","4","false","true",
